booking_id,total_price,predicted_price,price_diff,price_recommendation
BK29164,980,980.216,0.21600341796875,Raise
BK29165,728,727.7524,-0.24761962890625,Lower
BK29166,1169,1167.9952,-1.0047607421875,Lower
BK29167,648,644.32697,-3.67303466796875,Lower
BK29168,940,938.0505,-1.94952392578125,Lower
BK29169,792,796.98615,4.98614501953125,Raise
BK29171,1430,1429.0181,-0.98193359375,Lower
BK29172,1705,1702.9174,-2.0826416015625,Lower
BK29173,1260,1255.9343,-4.065673828125,Lower
BK29174,536,534.9809,-1.01910400390625,Lower
BK29175,1017,1017.4192,0.419189453125,Raise
BK29176,417,419.16385,2.163848876953125,Raise
BK29177,642,640.95135,-1.04864501953125,Lower
BK29178,1680,1678.8612,-1.1387939453125,Lower
BK29179,1584,1592.7964,8.79638671875,Raise
BK29180,1040,1041.4143,1.414306640625,Raise
BK29181,696,696.7594,0.7593994140625,Raise
BK29182,820,821.9453,1.9453125,Raise
BK29184,372,371.3556,-0.6444091796875,Lower
BK29185,1881,1877.3066,-3.693359375,Lower
BK29186,212,211.619,-0.3809967041015625,Lower
BK29187,1600,1600.8859,0.8858642578125,Raise
BK29188,375,373.45267,-1.547332763671875,Lower
BK29189,324,323.10446,-0.895538330078125,Lower
BK29190,2101,2099.949,-1.051025390625,Lower
BK29191,965,963.9873,-1.0126953125,Lower
BK29192,1274,1273.2731,-0.7269287109375,Lower
BK29193,828,834.5963,6.5963134765625,Raise
BK29194,612,613.3091,1.30908203125,Raise
BK29195,1485,1485.6805,0.6805419921875,Raise
BK29196,2178,2177.6584,-0.341552734375,Lower
BK29197,579,579.3646,0.3646240234375,Raise
BK29198,1694,1698.0812,4.0811767578125,Raise
BK29199,515,514.18304,-0.81695556640625,Lower
BK29200,1008,1006.7854,-1.214599609375,Lower
BK29201,1026,1026.1572,0.1572265625,Raise
BK29202,280,279.4963,-0.503692626953125,Lower
BK29203,1116,1117.3688,1.3687744140625,Raise
BK29204,356,354.742,-1.25799560546875,Lower
BK29205,658,660.98944,2.98944091796875,Raise
BK29206,1062,1065.1858,3.185791015625,Raise
BK29207,1969,1974.4618,5.4617919921875,Raise
BK29208,1232,1232.1289,0.12890625,Raise
BK29209,1274,1274.9253,0.92529296875,Raise
BK29210,2167,2166.4858,-0.51416015625,Lower
BK29211,268,267.2953,-0.7047119140625,Lower
BK29212,651,639.73584,-11.26416015625,Lower
BK29213,1050,1048.5354,-1.464599609375,Lower
BK29214,748,748.4164,0.4163818359375,Raise
BK29215,2470,2470.9268,0.9267578125,Raise
BK29216,763,762.9796,-0.0203857421875,Lower
BK29217,1536,1537.8628,1.86279296875,Raise
BK29218,658,661.01483,3.01483154296875,Raise
BK29219,870,868.8982,-1.101806640625,Lower
BK29220,2522,2520.7717,-1.228271484375,Lower
BK29221,1940,1938.029,-1.970947265625,Lower
BK29222,1494,1486.245,-7.7550048828125,Lower
BK29223,732,731.44403,-0.55596923828125,Lower
BK29224,2090,2087.9612,-2.038818359375,Lower
BK29225,528,527.77234,-0.2276611328125,Lower
BK29226,930,929.78906,-0.2109375,Lower
BK29227,1536,1535.7601,-0.2398681640625,Lower
BK29228,1639,1642.9867,3.9866943359375,Raise
BK29229,1224,1227.3356,3.3355712890625,Raise
BK29230,1920,1917.2062,-2.7938232421875,Lower
BK29231,1778,1774.9652,-3.0347900390625,Lower
BK29232,468,468.50336,0.50335693359375,Raise
BK29233,1837,1836.97,-0.030029296875,Lower
BK29234,312,314.6741,2.674102783203125,Raise
BK29235,1448,1440.9272,-7.07275390625,Lower
BK29236,1920,1929.3916,9.3916015625,Raise
BK29237,1665,1665.162,0.1619873046875,Raise
BK29238,264,260.4582,-3.54180908203125,Lower
BK29239,154,154.72069,0.7206878662109375,Raise
BK29240,848,847.6079,-0.39208984375,Lower
BK29241,428,426.36588,-1.634124755859375,Lower
BK29242,374,373.74622,-0.2537841796875,Lower
BK29243,984,982.592,-1.40802001953125,Lower
BK29244,1764,1766.3534,2.3533935546875,Raise
BK29245,2444,2442.1108,-1.88916015625,Lower
BK29246,984,982.50525,-1.4947509765625,Lower
BK29247,470,475.97382,5.97381591796875,Raise
BK29248,393,399.1059,6.10589599609375,Raise
BK29249,1738,1743.5758,5.5758056640625,Raise
BK29250,858,857.6786,-0.3214111328125,Lower
BK29251,636,636.15076,0.1507568359375,Raise
BK29252,1176,1179.4872,3.4871826171875,Raise
BK29253,1140,1139.829,-0.1710205078125,Lower
BK29254,364,362.823,-1.177001953125,Lower
BK29255,792,796.53625,4.5362548828125,Raise
BK29256,1534,1532.3441,-1.6558837890625,Lower
BK29257,660,663.3481,3.34808349609375,Raise
BK29258,819,813.98773,-5.01226806640625,Lower
BK29259,256,253.74771,-2.252288818359375,Lower
BK29260,573,572.9679,-0.0321044921875,Lower
BK29261,1992,1994.9636,2.963623046875,Raise
BK29262,693,693.60376,0.603759765625,Raise
BK29263,240,236.45457,-3.5454254150390625,Lower
BK29264,384,377.38382,-6.616180419921875,Lower
BK29265,847,842.6233,-4.376708984375,Lower
BK29266,1152,1151.2745,-0.7254638671875,Lower
BK29267,415,419.28928,4.289276123046875,Raise
BK29268,2520,2518.7844,-1.215576171875,Lower
BK29269,2492,2491.171,-0.8291015625,Lower
BK29270,2134,2134.995,0.9951171875,Raise
BK29271,1720,1724.5143,4.5142822265625,Raise
BK29272,1968,1973.0319,5.0318603515625,Raise
BK29273,754,750.35706,-3.6429443359375,Lower
BK29275,564,564.738,0.73797607421875,Raise
BK29276,297,299.2762,2.276214599609375,Raise
BK29277,948,948.8411,0.84112548828125,Raise
BK29278,486,485.01562,-0.984375,Lower
BK29279,1859,1858.2235,-0.7764892578125,Lower
BK29280,800,799.91833,-0.0816650390625,Lower
BK29281,212,209.89435,-2.10565185546875,Lower
BK29282,987,985.052,-1.947998046875,Lower
BK29283,1017,1017.39594,0.39593505859375,Raise
BK29284,704,708.97766,4.9776611328125,Raise
BK29285,875,880.26227,5.26226806640625,Raise
BK29286,768,768.6609,0.660888671875,Raise
BK29287,520,519.2864,-0.713623046875,Lower
BK29288,1128,1127.4878,-0.51220703125,Lower
BK29289,1742,1728.7695,-13.23046875,Lower
BK29290,168,168.4102,0.4102020263671875,Raise
BK29291,920,919.1088,-0.89117431640625,Lower
BK29292,803,801.0552,-1.94482421875,Lower
BK29293,510,509.76126,-0.238739013671875,Lower
BK29294,156,156.24527,0.245269775390625,Raise
BK29295,1148,1152.105,4.10498046875,Raise
BK29296,480,481.84,1.839996337890625,Raise
BK29297,1420,1420.3083,0.308349609375,Raise
BK29298,207,207.48204,0.4820404052734375,Raise
BK29299,715,722.1974,7.1973876953125,Raise
BK29300,756,762.9641,6.964111328125,Raise
BK29301,1958,1959.4468,1.44677734375,Raise
BK29302,342,341.04587,-0.954132080078125,Lower
BK29303,748,748.4164,0.4163818359375,Raise
BK29304,1872,1873.0563,1.0562744140625,Raise
BK29305,900,903.0766,3.07659912109375,Raise
BK29306,528,534.51984,6.51983642578125,Raise
BK29307,1404,1412.4784,8.4783935546875,Raise
BK29308,726,721.6818,-4.31817626953125,Lower
BK29309,1422,1429.8226,7.8226318359375,Raise
BK29310,426,428.0066,2.006591796875,Raise
BK29311,637,635.9429,-1.05712890625,Lower
BK29312,192,192.39696,0.3969573974609375,Raise
BK29313,741,742.609,1.6090087890625,Raise
BK29314,498,496.3771,-1.622894287109375,Lower
BK29315,1216,1219.4971,3.4970703125,Raise
BK29316,188,190.03748,2.0374755859375,Raise
BK29317,979,982.50684,3.5068359375,Raise
BK29318,1590,1592.0686,2.068603515625,Raise
BK29319,950,947.8824,-2.11761474609375,Lower
BK29320,1674,1670.5692,-3.4307861328125,Lower
BK29321,1824,1819.294,-4.7060546875,Lower
BK29322,1680,1681.3204,1.3204345703125,Raise
BK29323,474,474.95,0.95001220703125,Raise
BK29324,1504,1507.5844,3.5843505859375,Raise
BK29325,374,373.74622,-0.2537841796875,Lower
BK29326,640,633.0354,-6.964599609375,Lower
BK29327,1710,1720.0292,10.0291748046875,Raise
BK29328,544,541.23004,-2.76995849609375,Lower
BK29329,520,519.2736,-0.72637939453125,Lower
BK29330,882,880.11163,-1.88836669921875,Lower
BK29331,2352,2354.0073,2.00732421875,Raise
BK29332,1590,1592.0686,2.068603515625,Raise
BK29334,1044,1041.8195,-2.1805419921875,Lower
BK29335,2044,2044.533,0.532958984375,Raise
BK29336,2256,2257.7576,1.757568359375,Raise
BK29337,896,897.46484,1.46484375,Raise
BK29338,1727,1727.6519,0.65185546875,Raise
BK29339,1015,1015.9207,0.92071533203125,Raise
BK29340,186,186.4038,0.4037933349609375,Raise
BK29341,1768,1774.2507,6.250732421875,Raise
BK29342,1352,1354.121,2.1209716796875,Raise
BK29343,162,163.5089,1.5088958740234375,Raise
BK29344,399,398.24573,-0.7542724609375,Lower
BK29345,1281,1283.3182,2.3182373046875,Raise
BK29346,1120,1120.6887,0.688720703125,Raise
BK29347,742,739.14307,-2.85693359375,Lower
BK29348,847,846.1251,-0.8748779296875,Lower
BK29349,804,805.064,1.06402587890625,Raise
BK29350,460,459.09555,-0.904449462890625,Lower
BK29351,1580,1580.9877,0.9876708984375,Raise
BK29352,465,464.5545,-0.44549560546875,Lower
BK29353,594,596.8554,2.85540771484375,Raise
BK29354,312,314.6741,2.674102783203125,Raise
BK29355,840,836.55396,-3.446044921875,Lower
BK29356,213,210.88055,-2.11944580078125,Lower
BK29357,1638,1642.4408,4.4407958984375,Raise
BK29358,1100,1106.9265,6.926513671875,Raise
BK29359,1700,1699.5576,-0.4423828125,Lower
BK29360,555,552.7935,-2.20648193359375,Lower
BK29361,1368,1365.343,-2.656982421875,Lower
BK29362,372,372.8612,0.8612060546875,Raise
BK29363,693,690.4648,-2.53521728515625,Lower
BK29364,1482,1480.0804,-1.9195556640625,Lower
BK29365,715,716.82196,1.82196044921875,Raise
BK29366,1360,1359.222,-0.7779541015625,Lower
BK29367,1896,1895.4083,-0.5916748046875,Lower
BK29368,666,665.4047,-0.59527587890625,Lower
BK29369,504,503.15768,-0.842315673828125,Lower
BK29370,1224,1227.3356,3.3355712890625,Raise
BK29371,889,885.7024,-3.297607421875,Lower
BK29372,880,878.14886,-1.85113525390625,Lower
BK29373,1650,1647.1077,-2.892333984375,Lower
BK29374,1570,1570.975,0.9749755859375,Raise
BK29375,462,465.1509,3.150909423828125,Raise
BK29376,1012,1015.3661,3.3660888671875,Raise
BK29377,1652,1654.1265,2.12646484375,Raise
BK29378,1310,1311.0656,1.0655517578125,Raise
BK29379,275,273.62122,-1.3787841796875,Lower
BK29380,1650,1647.1077,-2.892333984375,Lower
BK29381,1946,1945.5802,-0.4197998046875,Lower
BK29382,1419,1419.9266,0.9266357421875,Raise
BK29383,450,450.4127,0.412689208984375,Raise
BK29384,1496,1490.2549,-5.7451171875,Lower
BK29385,576,576.52826,0.52825927734375,Raise
BK29386,2178,2177.6584,-0.341552734375,Lower
BK29387,1152,1151.2513,-0.7486572265625,Lower
BK29388,2379,2378.2078,-0.792236328125,Lower
BK29390,357,352.71994,-4.280059814453125,Lower
BK29391,294,290.42307,-3.576934814453125,Lower
BK29392,500,504.25677,4.25677490234375,Raise
BK29393,2101,2099.949,-1.051025390625,Lower
BK29394,1176,1182.5265,6.5264892578125,Raise
BK29395,520,517.222,-2.77801513671875,Lower
BK29396,423,423.91843,0.918426513671875,Raise
BK29397,2223,2220.084,-2.916015625,Lower
BK29398,438,437.4451,-0.554901123046875,Lower
BK29399,1176,1175.751,-0.2490234375,Lower
BK29400,612,613.16376,1.16375732421875,Raise
BK29401,276,277.50455,1.504547119140625,Raise
BK29402,172,171.21198,-0.78802490234375,Lower
BK29403,336,333.5629,-2.437103271484375,Lower
BK29404,895,897.1614,2.161376953125,Raise
BK29405,884,883.2229,-0.777099609375,Lower
BK29406,574,571.3237,-2.67626953125,Lower
BK29407,936,931.00824,-4.99176025390625,Lower
BK29408,525,528.01855,3.0185546875,Raise
BK29409,1521,1522.9314,1.931396484375,Raise
BK29410,672,674.97687,2.97686767578125,Raise
BK29411,550,549.726,-0.27398681640625,Lower
BK29412,1246,1237.168,-8.83203125,Lower
BK29413,756,757.90125,1.9012451171875,Raise
BK29414,1064,1065.8903,1.8902587890625,Raise
BK29415,474,474.95,0.95001220703125,Raise
BK29416,1892,1888.1956,-3.804443359375,Lower
BK29417,294,293.4468,-0.553192138671875,Lower
BK29418,1898,1902.8762,4.876220703125,Raise
BK29419,462,465.1509,3.150909423828125,Raise
BK29420,600,605.07556,5.0755615234375,Raise
BK29421,1210,1207.772,-2.22802734375,Lower
BK29422,800,796.4264,-3.5736083984375,Lower
BK29423,1337,1339.7444,2.744384765625,Raise
BK29424,1026,1030.767,4.7669677734375,Raise
BK29425,408,409.4,1.399993896484375,Raise
BK29426,142,142.43578,0.4357757568359375,Raise
BK29427,364,363.86197,-0.138031005859375,Lower
BK29428,296,295.43585,-0.56414794921875,Lower
BK29429,819,819.0974,0.097412109375,Raise
BK29430,1947,1940.8378,-6.1622314453125,Lower
BK29431,536,534.9809,-1.01910400390625,Lower
BK29432,920,916.5349,-3.465087890625,Lower
BK29433,1330,1326.9819,-3.01806640625,Lower
BK29434,632,631.8014,-0.1986083984375,Lower
BK29435,680,673.97363,-6.0263671875,Lower
BK29436,222,223.11755,1.1175537109375,Raise
BK29437,519,517.17365,-1.82635498046875,Lower
BK29438,664,665.4352,1.4351806640625,Raise
BK29439,1443,1443.6665,0.66650390625,Raise
BK29440,450,449.29974,-0.70025634765625,Lower
BK29441,1342,1350.6353,8.63525390625,Raise
BK29442,1716,1714.4437,-1.5562744140625,Lower
BK29443,565,562.5474,-2.45257568359375,Lower
BK29444,477,480.27054,3.270538330078125,Raise
BK29445,1404,1412.4552,8.4552001953125,Raise
BK29446,189,189.79073,0.7907257080078125,Raise
BK29447,2244,2242.5251,-1.474853515625,Lower
BK29448,798,799.4319,1.431884765625,Raise
BK29449,182,180.08807,-1.91192626953125,Lower
BK29450,1830,1825.5033,-4.4967041015625,Lower
BK29451,1881,1877.3066,-3.693359375,Lower
BK29452,384,380.56503,-3.434967041015625,Lower
BK29453,2380,2378.461,-1.5390625,Lower
BK29454,370,369.66718,-0.33282470703125,Lower
BK29455,1232,1229.3606,-2.639404296875,Lower
BK29456,1344,1342.5857,-1.414306640625,Lower
BK29457,486,487.11508,1.115081787109375,Raise
BK29458,1456,1453.8175,-2.1824951171875,Lower
BK29459,1040,1041.4143,1.414306640625,Raise
BK29460,348,344.9417,-3.05828857421875,Lower
BK29461,1608,1611.4642,3.4642333984375,Raise
BK29462,265,265.18616,0.1861572265625,Raise
BK29463,1393,1392.7302,-0.269775390625,Lower
BK29464,261,262.36758,1.367584228515625,Raise
BK29465,1484,1482.731,-1.26904296875,Lower
BK29466,858,857.65533,-0.34466552734375,Lower
BK29468,618,614.343,-3.656982421875,Lower
BK29469,796,796.00867,0.0086669921875,Raise
BK29470,249,248.95412,-0.0458831787109375,Lower
BK29471,2136,2139.4136,3.41357421875,Raise
BK29472,648,644.3502,-3.6497802734375,Lower
BK29473,1062,1064.99,2.989990234375,Raise
BK29474,965,963.9342,-1.0657958984375,Lower
BK29475,725,727.959,2.958984375,Raise
BK29476,924,919.7003,-4.2996826171875,Lower
BK29477,1980,1980.3936,0.3935546875,Raise
BK29478,730,728.8024,-1.19757080078125,Lower
BK29479,1815,1816.823,1.822998046875,Raise
BK29480,2119,2111.262,-7.738037109375,Lower
BK29481,460,463.7497,3.74969482421875,Raise
BK29482,636,636.15076,0.1507568359375,Raise
BK29483,2422,2424.4504,2.450439453125,Raise
BK29484,150,150.03656,0.03656005859375,Raise
BK29485,504,503.18085,-0.81915283203125,Lower
BK29486,1122,1121.2501,-0.7498779296875,Lower
BK29487,742,739.14307,-2.85693359375,Lower
BK29488,324,326.90906,2.9090576171875,Raise
BK29489,300,299.88785,-0.112152099609375,Lower
BK29490,1420,1420.3083,0.308349609375,Raise
BK29491,1441,1438.5596,-2.4404296875,Lower
BK29492,900,893.204,-6.7960205078125,Lower
BK29493,952,952.3612,0.3612060546875,Raise
BK29494,428,426.36588,-1.634124755859375,Lower
BK29495,762,763.7228,1.7227783203125,Raise
BK29496,2054,2051.8135,-2.1865234375,Lower
BK29497,332,334.60144,2.6014404296875,Raise
BK29498,1557,1556.4391,-0.5609130859375,Lower
BK29499,1220,1217.3387,-2.6612548828125,Lower
BK29500,402,399.1656,-2.83441162109375,Lower
BK29501,1700,1699.5576,-0.4423828125,Lower
BK29502,567,566.2371,-0.76287841796875,Lower
BK29503,1233,1238.0098,5.009765625,Raise
BK29504,399,400.74252,1.742523193359375,Raise
BK29505,666,665.4047,-0.59527587890625,Lower
BK29506,2171,2174.6077,3.607666015625,Raise
BK29507,1512,1508.2568,-3.7431640625,Lower
BK29508,296,301.89703,5.89703369140625,Raise
BK29509,150,150.03656,0.03656005859375,Raise
BK29510,1776,1776.5735,0.573486328125,Raise
BK29511,550,549.726,-0.27398681640625,Lower
BK29512,450,452.3398,2.339813232421875,Raise
BK29513,1859,1862.7283,3.728271484375,Raise
BK29514,460,459.1187,-0.88128662109375,Lower
BK29515,800,796.4264,-3.5736083984375,Lower
BK29516,1180,1183.9983,3.998291015625,Raise
BK29517,1692,1688.6232,-3.3768310546875,Lower
BK29518,336,335.283,-0.717010498046875,Lower
BK29519,1930,1934.2498,4.249755859375,Raise
BK29520,1504,1507.5844,3.5843505859375,Raise
BK29522,792,796.9629,4.962890625,Raise
BK29523,309,312.04312,3.043121337890625,Raise
BK29524,1518,1522.7003,4.7003173828125,Raise
BK29525,2145,2142.782,-2.218017578125,Lower
BK29526,572,572.653,0.65301513671875,Raise
BK29527,1903,1894.5226,-8.4774169921875,Lower
BK29528,285,283.47958,-1.520416259765625,Lower
BK29529,1872,1873.0563,1.0562744140625,Raise
BK29530,625,624.58826,-0.4117431640625,Lower
BK29531,675,678.7393,3.73931884765625,Raise
BK29532,816,822.5328,6.53277587890625,Raise
BK29533,1820,1811.2174,-8.7825927734375,Lower
BK29534,798,799.4319,1.431884765625,Raise
BK29535,279,275.3929,-3.607086181640625,Lower
BK29536,1206,1204.8461,-1.1539306640625,Lower
BK29537,255,255.9451,0.945098876953125,Raise
BK29538,1580,1580.9877,0.9876708984375,Raise
BK29539,351,347.77042,-3.229583740234375,Lower
BK29540,600,603.99316,3.9931640625,Raise
BK29541,852,850.2973,-1.70269775390625,Lower
BK29542,558,553.1086,-4.89141845703125,Lower
BK29543,1536,1537.8628,1.86279296875,Raise
BK29544,405,405.08942,0.08941650390625,Raise
BK29545,456,458.86313,2.863128662109375,Raise
BK29546,1300,1305.6733,5.67333984375,Raise
BK29547,1950,1955.6914,5.69140625,Raise
BK29548,264,260.4582,-3.54180908203125,Lower
BK29549,366,366.9169,0.916900634765625,Raise
BK29550,189,189.79073,0.7907257080078125,Raise
BK29551,1480,1478.814,-1.18603515625,Lower
BK29552,1960,1952.0184,-7.9815673828125,Lower
BK29553,832,829.58,-2.41998291015625,Lower
BK29554,1236,1233.0734,-2.9266357421875,Lower
BK29555,1216,1219.4971,3.4970703125,Raise
BK29556,2015,2009.9786,-5.0213623046875,Lower
BK29557,534,542.8191,8.819091796875,Raise
BK29558,486,487.11508,1.115081787109375,Raise
BK29559,1690,1695.3966,5.3966064453125,Raise
BK29560,1848,1852.0774,4.077392578125,Raise
BK29561,545,546.5223,1.52227783203125,Raise
BK29562,1992,1994.9636,2.963623046875,Raise
BK29563,1469,1470.2748,1.2747802734375,Raise
BK29564,585,585.03357,0.0335693359375,Raise
BK29565,333,334.96143,1.96142578125,Raise
BK29566,2028,2022.8081,-5.19189453125,Lower
BK29567,1148,1152.105,4.10498046875,Raise
BK29568,840,837.2018,-2.7982177734375,Lower
BK29569,1393,1392.7302,-0.269775390625,Lower
BK29570,952,952.33795,0.33795166015625,Raise
BK29571,156,156.35516,0.35516357421875,Raise
BK29572,378,377.68637,-0.313629150390625,Lower
BK29573,150,150.71133,0.711334228515625,Raise
BK29574,846,845.65234,-0.34765625,Lower
BK29575,798,801.4507,3.45068359375,Raise
BK29576,516,518.4391,2.4390869140625,Raise
BK29577,1450,1445.5415,-4.45849609375,Lower
BK29578,2314,2317.8389,3.8388671875,Raise
BK29579,2535,2535.8452,0.84521484375,Raise
BK29580,792,789.28394,-2.716064453125,Lower
BK29581,765,763.4458,-1.55419921875,Lower
BK29582,588,588.28284,0.2828369140625,Raise
BK29583,664,665.45844,1.45843505859375,Raise
BK29584,340,340.5225,0.522491455078125,Raise
BK29585,142,142.43578,0.4357757568359375,Raise
BK29586,262,265.11462,3.1146240234375,Raise
BK29587,178,179.00665,1.00665283203125,Raise
BK29588,1260,1261.0527,1.052734375,Raise
BK29589,1488,1482.2094,-5.7906494140625,Lower
BK29590,2327,2326.6812,-0.31884765625,Lower
BK29591,672,669.1665,-2.83349609375,Lower
BK29592,558,557.29474,-0.70526123046875,Lower
BK29593,1680,1678.8612,-1.1387939453125,Lower
BK29594,1508,1501.9011,-6.098876953125,Lower
BK29595,791,794.82544,3.825439453125,Raise
BK29597,1199,1201.7008,2.7008056640625,Raise
BK29598,1611,1610.4902,-0.509765625,Lower
BK29599,1080,1083.3484,3.348388671875,Raise
BK29600,650,649.93396,-0.0660400390625,Lower
BK29601,748,748.4164,0.4163818359375,Raise
BK29602,528,527.7881,-0.2119140625,Lower
BK29603,648,649.4631,1.46307373046875,Raise
BK29604,900,893.1807,-6.81927490234375,Lower
BK29605,306,305.95465,-0.04534912109375,Lower
BK29606,1064,1065.8903,1.8902587890625,Raise
BK29607,228,227.9476,-0.052398681640625,Lower
BK29608,1392,1391.8251,-0.1749267578125,Lower
BK29609,1235,1237.8176,2.817626953125,Raise
BK29610,1246,1237.2211,-8.7789306640625,Lower
BK29611,2301,2300.2683,-0.731689453125,Lower
BK29612,468,468.69504,0.695037841796875,Raise
BK29613,900,893.76935,-6.23065185546875,Lower
BK29614,2002,2002.0925,0.092529296875,Raise
BK29615,350,350.83334,0.833343505859375,Raise
BK29616,150,150.71133,0.711334228515625,Raise
BK29617,707,707.9331,0.93310546875,Raise
BK29618,612,613.16376,1.16375732421875,Raise
BK29619,1320,1322.7971,2.797119140625,Raise
BK29620,248,248.72993,0.7299346923828125,Raise
BK29621,2366,2370.807,4.806884765625,Raise
BK29622,342,340.8875,-1.11248779296875,Lower
BK29623,1683,1687.8429,4.8428955078125,Raise
BK29624,1911,1911.3435,0.343505859375,Raise
BK29625,660,661.0816,1.08160400390625,Raise
BK29626,824,825.085,1.08502197265625,Raise
BK29627,870,871.7908,1.790771484375,Raise
BK29628,1700,1699.5576,-0.4423828125,Lower
BK29629,792,800.67804,8.67803955078125,Raise
BK29630,1134,1134.8514,0.8514404296875,Raise
BK29631,300,299.37405,-0.625946044921875,Lower
BK29632,756,757.90125,1.9012451171875,Raise
BK29633,484,483.20087,-0.79913330078125,Lower
BK29634,1035,1035.634,0.634033203125,Raise
BK29635,1482,1480.0804,-1.9195556640625,Lower
BK29636,640,633.0354,-6.964599609375,Lower
BK29637,1764,1764.3804,0.38037109375,Raise
BK29638,174,174.49979,0.499786376953125,Raise
BK29639,354,352.30972,-1.690277099609375,Lower
BK29640,935,933.8941,-1.10589599609375,Lower
BK29641,992,985.3306,-6.66937255859375,Lower
BK29642,1038,1036.9907,-1.00927734375,Lower
BK29643,636,634.2419,-1.75811767578125,Lower
BK29644,2223,2219.974,-3.02587890625,Lower
BK29645,1316,1311.4827,-4.517333984375,Lower
BK29646,803,801.0552,-1.94482421875,Lower
BK29647,1880,1881.025,1.0250244140625,Raise
BK29648,218,217.70792,-0.292083740234375,Lower
BK29649,504,501.2346,-2.765411376953125,Lower
BK29650,848,847.6079,-0.39208984375,Lower
BK29651,1128,1127.5314,-0.4686279296875,Lower
BK29652,1452,1446.8461,-5.1539306640625,Lower
BK29653,1320,1321.9674,1.9674072265625,Raise
BK29654,448,445.4162,-2.58380126953125,Lower
BK29655,240,240.40926,0.4092559814453125,Raise
BK29656,1044,1040.5707,-3.4293212890625,Lower
BK29657,511,514.48413,3.484130859375,Raise
BK29658,476,479.00372,3.00372314453125,Raise
BK29659,880,878.14886,-1.85113525390625,Lower
BK29660,742,739.14307,-2.85693359375,Lower
BK29661,714,713.4319,-0.568115234375,Lower
BK29662,1773,1772.023,-0.97705078125,Lower
BK29663,1092,1088.4213,-3.5787353515625,Lower
BK29664,230,228.73735,-1.2626495361328125,Lower
BK29665,672,674.59796,2.59796142578125,Raise
BK29666,1729,1721.1724,-7.82763671875,Lower
BK29667,936,936.4446,0.444580078125,Raise
BK29668,1222,1219.7891,-2.2109375,Lower
BK29669,1341,1335.5796,-5.42041015625,Lower
BK29670,370,371.97363,1.9736328125,Raise
BK29671,396,399.27524,3.275238037109375,Raise
BK29672,595,596.5173,1.51727294921875,Raise
BK29673,791,794.82544,3.825439453125,Raise
BK29674,714,716.5394,2.5394287109375,Raise
BK29675,1246,1237.168,-8.83203125,Lower
BK29677,876,873.5639,-2.43609619140625,Lower
BK29678,560,559.5755,-0.42449951171875,Lower
BK29679,1512,1516.4827,4.482666015625,Raise
BK29680,2072,2072.2668,0.266845703125,Raise
BK29681,1050,1042.6267,-7.373291015625,Lower
BK29682,1120,1116.7788,-3.22119140625,Lower
BK29683,2236,2238.613,2.613037109375,Raise
BK29684,975,975.08923,0.0892333984375,Raise
BK29685,1443,1443.6665,0.66650390625,Raise
BK29686,2352,2352.0264,0.0263671875,Raise
BK29687,224,223.77864,-0.2213592529296875,Lower
BK29688,2244,2242.548,-1.451904296875,Lower
BK29689,708,712.4939,4.493896484375,Raise
BK29690,1200,1192.2279,-7.7720947265625,Lower
BK29691,1652,1654.1265,2.12646484375,Raise
BK29692,1694,1688.6482,-5.351806640625,Lower
BK29693,504,506.17773,2.177734375,Raise
BK29694,756,757.196,1.19598388671875,Raise
BK29695,2394,2389.533,-4.467041015625,Lower
BK29696,1503,1502.6332,-0.3668212890625,Lower
BK29697,676,676.77704,0.77703857421875,Raise
BK29698,1788,1783.8024,-4.1976318359375,Lower
BK29699,1800,1799.6831,-0.31689453125,Lower
BK29700,1152,1153.2644,1.264404296875,Raise
BK29701,504,506.17773,2.177734375,Raise
BK29702,880,878.4657,-1.5343017578125,Lower
BK29703,1419,1419.9034,0.9034423828125,Raise
BK29704,1211,1209.8108,-1.189208984375,Lower
BK29705,519,517.17365,-1.82635498046875,Lower
BK29707,1408,1406.9176,-1.0823974609375,Lower
BK29708,450,449.29974,-0.70025634765625,Lower
BK29709,1122,1117.3417,-4.6583251953125,Lower
BK29710,1672,1665.8165,-6.1834716796875,Lower
BK29711,860,861.67816,1.67816162109375,Raise
BK29712,636,636.15076,0.1507568359375,Raise
BK29713,378,376.65225,-1.347747802734375,Lower
BK29714,1190,1191.3257,1.32568359375,Raise
BK29715,1312,1316.5745,4.574462890625,Raise
BK29716,1368,1365.2899,-2.7100830078125,Lower
BK29717,1544,1544.2703,0.270263671875,Raise
BK29718,295,296.2884,1.28839111328125,Raise
BK29719,804,805.064,1.06402587890625,Raise
BK29720,836,836.0821,0.08209228515625,Raise
BK29721,869,868.3208,-0.67919921875,Lower
BK29722,910,911.9014,1.90142822265625,Raise
BK29724,2067,2057.3906,-9.609375,Lower
BK29725,2522,2520.7717,-1.228271484375,Lower
BK29726,483,481.05173,-1.948272705078125,Lower
BK29727,592,593.9312,1.93121337890625,Raise
BK29728,1341,1335.5265,-5.4735107421875,Lower
BK29729,152,153.98485,1.9848480224609375,Raise
BK29730,868,870.96375,2.9637451171875,Raise
BK29731,1521,1528.8462,7.84619140625,Raise
BK29732,1104,1106.0133,2.0133056640625,Raise
BK29733,720,720.19086,0.19085693359375,Raise
BK29734,1209,1207.0437,-1.956298828125,Lower
BK29735,690,687.3276,-2.67242431640625,Lower
